,rowID,file_path,pdf_page_number,scraped_table_number,pdf_table_number,genus_name,species_name,seed_type,seed_source,medium,pregermination_treatment_time_minutes,pregermination_treatment_hot_water_soak_C,pretreatment,stratification_temp_C,warm_stratification_days,cold_stratification_days,dailyl_light_hours,day_temp_celsius,night_temp_celsius,dark_range,test_duration_in_days,germination_time_days,total_germination_percent,avg_germination_percent,samples,germination_rate,avg_germinative_energy_percent,germinative_energy_percent,avg_germinative_capacity,germinative_capacity,percent_germination_15degC_incubated,percent_germination_20degC_incubated,genus_ID,pretreatmentFeces,pretreatmentChill,pretreatmentChillDuration,pretreatmentScarifType,pretreatmentScarifTypeGen
367,367,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-81-90.zip (Unzipped Files)\germination_table-5.csv,993,5,6,Rubus,spectabilis,#N/A,#N/A,#N/A,#N/A,#N/A,6 month stratification,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34,#N/A,Y,182.5,#N/A,#N/A
368,368,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-81-90.zip (Unzipped Files)\germination_table-5.csv,993,5,6,Rubus,chamaemorus,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34,#N/A,N,#N/A,#N/A,#N/A
369,369,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-81-90.zip (Unzipped Files)\germination_table-5.csv,993,5,6,Rubus,chamaemorus,#N/A,#N/A,#N/A,#N/A,#N/A,3 to 5 month stratification,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34,#N/A,Y,91.2501 to 152.083,#N/A,#N/A
370,370,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-81-90.zip (Unzipped Files)\germination_table-5.csv,993,5,6,Rubus,chamaemorus,#N/A,#N/A,#N/A,#N/A,#N/A,6 to 9 month stratification,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3 to 10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34,#N/A,Y,182.5 to 273.75,#N/A,#N/A
371,371,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-81-90.zip (Unzipped Files)\germination_table-5.csv,993,5,6,Rubus,chamaemorus,#N/A,#N/A,#N/A,#N/A,#N/A,10 to 13 month stratification,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30 to 31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34,#N/A,Y,304.167 to 395.417,#N/A,#N/A
372,372,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,acutissima,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
373,373,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,agrifolia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,15 to 40,#N/A,73,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
374,374,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,alba,#N/A,#N/A,Kimpac,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,30,20,#N/A,30 to 98,10 to 41,50 to 99,39 to 93,21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
375,375,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,bicolor,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,21 to 35,10 to 16,#N/A,60 to 240,80 to 120,78 to 98,65 to 95,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
376,376,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,cerris,#N/A,#N/A,Germinator,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,22,20,#N/A,30,#N/A,33 to 76,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
377,377,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,chrysolepis,#N/A,#N/A,Peat/loam,#N/A,#N/A,#N/A,#N/A,#N/A,0-60,#N/A,30,20,#N/A,56 to 60,#N/A,56 to 75,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
378,378,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,coccinea,#N/A,#N/A,Kimpac,#N/A,#N/A,#N/A,#N/A,#N/A,30-60,#N/A,30,20,#N/A,30 to 60,16,94 to 99,97,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
379,379,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,douglasii,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,30,20,#N/A,30,#N/A,70 to 72,#N/A,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
380,380,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,dumosa,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,30-90,#N/A,30,20,#N/A,28,#N/A,80 to 90,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
381,381,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,ellipsoidalis,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,60-90,#N/A,30,21,#N/A,30 to 60,18 to 26,95,80 to 93,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
382,382,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,falcata,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,30-90,#N/A,23 to 27,23 to 27,#N/A,30 to 57,22 to 36,75 to 100,62 to 74,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
383,383,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,gambelii,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14,#N/A,#N/A,#N/A,#N/A,#N/A,15,92,92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
384,384,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,garryana,#N/A,#N/A,Loam,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,30,21,#N/A,90,#N/A,77 to 100,#N/A,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
385,385,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,ilicifolia,#N/A,#N/A,Sand/perlite,#N/A,#N/A,#N/A,#N/A,#N/A,60-120,#N/A,30,20,#N/A,36 to 81,#N/A,86 to 94,#N/A,12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
386,386,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,imbricaria,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,30-60,#N/A,24,16,#N/A,30,#N/A,28 to 66,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
387,387,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,kelloggii,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,30-45,#N/A,30,21,#N/A,30 to 40,#N/A,95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
388,388,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,laevis,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,60-90,#N/A,27,23,#N/A,7,#N/A,82,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
389,389,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,laurifolia,#N/A,#N/A,Soil,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,108,#N/A,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
390,390,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,laurifolia,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,14-90,#N/A,27,23,#N/A,30 to 90,#N/A,45 to 92,#N/A,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
391,391,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,lyrata,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,21 to 35,10 to 16,#N/A,160,100,84,82,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
392,392,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,lyrata,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,42,#N/A,27,23,#N/A,128,#N/A,82,#N/A,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
393,393,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,macrocarpa,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,30-60,#N/A,30,20,#N/A,40,25 to 45,45,28 to 85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
394,394,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,marilandica,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
395,395,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,michauxii,#N/A,#N/A,Soil,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,32,21,#N/A,50 to 84,40 to 60,49,23 to 48,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
396,396,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,michauxii,#N/A,#N/A,Soil,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,32,21,#N/A,50,22,98,86,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
397,397,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,muehlenbergii,#N/A,#N/A,Kimpac,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,30,20,#N/A,45,8,98,95,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
398,398,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,nigra,#N/A,#N/A,"Sand/peat, Kimpac",#N/A,#N/A,#N/A,#N/A,#N/A,30-60,#N/A,30 to 32,20 to 21,#N/A,52 to 73,31 to 73,60 to 94,54 to 80,12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
399,399,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,pagoda,#N/A,#N/A,Sand/perlite,#N/A,#N/A,#N/A,#N/A,#N/A,60-120,#N/A,30,20,#N/A,30 to 40,21 to 38,86 to 98,85 to 90,11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
400,400,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,petraea,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,30,20,#N/A,30,#N/A,65 to 74,#N/A,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
401,401,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,phellos,#N/A,#N/A,"Soil, Kimpac",#N/A,#N/A,#N/A,#N/A,#N/A,30-90,#N/A,32,21,#N/A,45 to 100,55,67,41,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
402,402,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,phellos,#N/A,#N/A,Soil,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,32,21,#N/A,90,47,89,83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
403,403,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,prinus,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,27,18,#N/A,60,40,82,72 to 78,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
404,404,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,robur,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,25,16,#N/A,30 to 60,#N/A,81,#N/A,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
405,405,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,rubra,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,30-45,#N/A,30,20,#N/A,40 to 60,13 to 42,58,39 to 85,11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
406,406,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,rubra,#N/A,#N/A,Sand/peat,#N/A,#N/A,#N/A,#N/A,#N/A,70,#N/A,20,20,#N/A,20,10,100,80,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
407,407,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,shumardii,#N/A,#N/A,"Soil, Kimpac",#N/A,#N/A,#N/A,#N/A,#N/A,60-120,#N/A,32,21,#N/A,29 to 50,21 to 28,72 to 82,53 to 66,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
408,408,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,sinuata,#N/A,#N/A,Kimpac,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,30,20,#N/A,30,21,87,81,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
409,409,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,stellata,#N/A,#N/A,"Sand, Kimpac",#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,30,20,#N/A,45 to 60,10 to 45,54 to 98,42 to 93,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
410,410,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,suber,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,27,27,#N/A,20 to 30,#N/A,73 to 100,#N/A,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
411,411,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,texana,#N/A,#N/A,Soil,#N/A,#N/A,#N/A,#N/A,#N/A,60-90,#N/A,32,21,#N/A,58 to 87,#N/A,60 to 69,#N/A,20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
412,412,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,turbinella,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38,5,#N/A,#N/A,#N/A,95,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
413,413,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,vaccinifolia,#N/A,#N/A,Loam,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,23,19,#N/A,180,30,43,38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
414,414,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,variabilis,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,25,#N/A,#N/A,28,28,#N/A,55,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
415,415,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,velutina,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,30-60,#N/A,27,18,#N/A,30 to 50,#N/A,47,#N/A,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
416,416,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,virginiana,#N/A,#N/A,Kimpac,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,30,20,#N/A,#N/A,8,97,92,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
417,417,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\900-1000\wo_ah727-19-1203-901-1000-31-40.zip (Unzipped Files)\germination_germination_table-1.csv,936,1,4,Quercus,wislizenii,#N/A,#N/A,Sand/peat,#N/A,#N/A,#N/A,#N/A,#N/A,30-60,#N/A,30,20,#N/A,69,#N/A,75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,#N/A,N,#N/A,#N/A,#N/A
418,418,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-71-80.zip (Unzipped Files)\germination_table-7.csv,885,7,6,Prunus,alleghaniensis,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,150,#N/A,10,10,#N/A,60,#N/A,#N/A,25,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36,#N/A,N,#N/A,#N/A,#N/A
419,419,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-71-80.zip (Unzipped Files)\germination_table-7.csv,885,7,6,Prunus,americana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,90-150,#N/A,10,10,#N/A,60,#N/A,#N/A,60,21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36,#N/A,N,#N/A,#N/A,#N/A
420,420,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-71-80.zip (Unzipped Files)\germination_table-7.csv,885,7,6,Prunus,angustifolia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,60-120,#N/A,#N/A,#N/A,#N/A,60,#N/A,#N/A,55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36,#N/A,N,#N/A,#N/A,#N/A
