datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemical.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,control,0,NA,30/20,incubate.8weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,48.126,SE,11.584,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,30.41666667,30/20,incubate.8weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,68.228,SE,8.348,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,91.25,30/20,incubate.8weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,69.761,SE,1.874,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,152.0833333,30/20,incubate.8weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,72.828,SE,0.341,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,control,0,NA,30/20,incubate.9weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,62.606,SE,7.667,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,30.41666667,30/20,incubate.9weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,72.658,SE,1.703,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,91.25,30/20,incubate.9weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,71.124,SE,4.259,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,152.0833333,30/20,incubate.9weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,73.68,SE,4.259,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,control,0,NA,30/20,incubate.10weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,67.717,SE,7.155,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,30.41666667,30/20,incubate.10weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,74.532,SE,0,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,91.25,30/20,incubate.10weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,73.339,SE,3.237,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,152.0833333,30/20,incubate.10weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,72.658,SE,6.984,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,control,0,NA,30/20,incubate.11weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,68.91,SE,5.962,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,30.41666667,30/20,incubate.11weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,76.917,SE,3.577,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,91.25,30/20,incubate.11weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,74.532,SE,1.362,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,152.0833333,30/20,incubate.11weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,73.169,SE,4.259,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,control,0,NA,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,70.613,SE,4.6,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,30.41666667,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,77.598,SE,3.237,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,91.25,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,75.383,SE,1.363,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,152.0833333,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,73.339,SE,5.451,4,50,84,end of treatment,2,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,control,0,0,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,70,SE,7.3,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,30.41666667,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,76.5,SE,3.6,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,60.83333333,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,71,SE,6.4,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,91.25,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,75,SE,5.9,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,121.6666667,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,71.5,SE,2.4,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,152.0833333,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,73,SE,3.6,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,182.5,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,69,SE,3.6,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,212.9166667,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,73,SE,6.4,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,243.3333333,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,72.5,SE,4.3,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,273.75,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,65.5,SE,3,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,304.1666667,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,60.5,SE,5.2,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,334.5833333,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,65.5,SE,6.1,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,365,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,57,SE,5.7,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,control,0,0,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,germ.days,53.2,NA,NA,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,30.41666667,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,germ.days,38.5,NA,NA,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,60.83333333,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,germ.days,23.3,NA,NA,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,91.25,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,germ.days,24.9,NA,NA,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,121.6666667,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,germ.days,21.2,NA,NA,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,152.0833333,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,germ.days,17.1,NA,NA,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,182.5,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,germ.days,19.7,NA,NA,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,212.9166667,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,germ.days,19.5,NA,NA,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,243.3333333,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,germ.days,19.9,NA,NA,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,273.75,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,germ.days,21.7,NA,NA,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,304.1666667,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,germ.days,22.1,NA,NA,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,334.5833333,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,germ.days,21.1,NA,NA,4,50,84,end of treatment,table1,
chien09,exp1,JN,Trema,cannabina,NA,Y,N,"Shitu, Taipei county, northern Taiwan",24.8667,121.75,NA,Asia,NA,2002,NA,"cold, dry",NA,NA,4,stratification,4,365,30/20,incubate.12weeks,12,NA,NA,NA,N,NA,N,NA,NA,N,germ.days,19.3,NA,NA,4,50,84,end of treatment,table1,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,control,NA,NA,30/20,incubate.0days,12,water,NA,NA,N,NA,N,NA,NA,N,per.germ,0,SE,0,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.0days,12,H2SO4,950000-970000,0.0347222,N,NA,N,NA,NA,N,per.germ,0,SE,0,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.0days,12,H2SO4,950000-970000,0.048611111,N,NA,N,NA,NA,N,per.germ,0,SE,0,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.0days,12,H2SO4,950000-970000,0.055555556,N,NA,N,NA,NA,N,per.germ,0,SE,0,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.0days,12,H2SO4,950000-970000,0.0625,N,NA,N,NA,NA,N,per.germ,0,SE,0,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,control,NA,NA,30/20,incubate.10days,12,water,NA,NA,N,NA,N,NA,NA,N,per.germ,0,SE,0,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.10days,12,H2SO4,950000-970000,0.0347222,N,NA,N,NA,NA,N,per.germ,0,SE,0,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.10days,12,H2SO4,950000-970000,0.048611111,N,NA,N,NA,NA,N,per.germ,8.218,SE,3.127,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.10days,12,H2SO4,950000-970000,0.055555556,N,NA,N,NA,NA,N,per.germ,15.983,SE,4.538,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.10days,12,H2SO4,950000-970000,0.0625,N,NA,N,NA,NA,N,per.germ,16.286,SE,4.941,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,control,NA,NA,30/20,incubate.17days,12,water,NA,NA,N,NA,N,NA,NA,N,per.germ,0.857,SE,0,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.17days,12,H2SO4,950000-970000,0.0347222,N,NA,N,NA,NA,N,per.germ,5.798,SE,2.219,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.17days,12,H2SO4,950000-970000,0.048611111,N,NA,N,NA,NA,N,per.germ,17.496,SE,3.933,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.17days,12,H2SO4,950000-970000,0.055555556,N,NA,N,NA,NA,N,per.germ,27.58,SE,6.857,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.17days,12,H2SO4,950000-970000,0.0625,N,NA,N,NA,NA,N,per.germ,25.664,SE,4.739,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.24days,12,water,NA,NA,N,NA,N,NA,NA,N,per.germ,6,SE,3.126,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.24days,12,H2SO4,950000-970000,0.0347222,N,NA,N,NA,NA,N,per.germ,8.42,SE,4.135,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.24days,12,H2SO4,950000-970000,0.048611111,N,NA,N,NA,NA,N,per.germ,19.21,SE,1.714,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.24days,12,H2SO4,950000-970000,0.055555556,N,NA,N,NA,NA,N,per.germ,32.924,SE,7.765,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.24days,12,H2SO4,950000-970000,0.0625,N,NA,N,NA,NA,N,per.germ,35.647,SE,6.454,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.32days,12,water,NA,NA,N,NA,N,NA,NA,N,per.germ,13.361,SE,3.631,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.32days,12,H2SO4,950000-970000,0.0347222,N,NA,N,NA,NA,N,per.germ,11.546,SE,3.63,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.32days,12,H2SO4,950000-970000,0.048611111,N,NA,N,NA,NA,N,per.germ,23.143,SE,0.706,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.32days,12,H2SO4,950000-970000,0.055555556,N,NA,N,NA,NA,N,per.germ,35.546,SE,8.572,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.32days,12,H2SO4,950000-970000,0.0625,N,NA,N,NA,NA,N,per.germ,40.387,SE,5.546,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.37days,12,water,NA,NA,N,NA,N,NA,NA,N,per.germ,18.504,SE,3.328,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.37days,12,H2SO4,950000-970000,0.0347222,N,NA,N,NA,NA,N,per.germ,12.958,SE,4.235,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.37days,12,H2SO4,950000-970000,0.048611111,N,NA,N,NA,NA,N,per.germ,24.252,SE,1.714,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.37days,12,H2SO4,950000-970000,0.055555556,N,NA,N,NA,NA,N,per.germ,37.664,SE,9.781,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.37days,12,H2SO4,950000-970000,0.0625,N,NA,N,NA,NA,N,per.germ,41.697,SE,4.236,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.45days,12,water,NA,NA,N,NA,N,NA,NA,N,per.germ,22.235,SE,3.026,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.45days,12,H2SO4,950000-970000,0.0347222,N,NA,N,NA,NA,N,per.germ,13.059,SE,4.336,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.45days,12,H2SO4,950000-970000,0.048611111,N,NA,N,NA,NA,N,per.germ,26.975,SE,4.235,3,50,90,end of treatment,3,
chien09,exp2,JN,Trema,cannabina,NA,Y,N,"Longtan, Taoyuan County, Taiwan",24.85,121.2,NA,Asia,NA,2006,NA,"cold, dry",NA,NA,4,H2SO4,NA,NA,30/20,incubate.45days,12,H2SO4,950000-970000,0.055555556,N,NA,N,NA,NA,N,per.germ,39.176,SE,9.177,3,50,90,end of treatment,3,
